ecodistrict,year,model,scenario,tmin,prcp,ivpd,itmin,iphoto
199,2004,GCM4,RCP45,-13.8128767123288,19.53,361.335129230769,94.0714285714286,214.288055555556
199,2005,GCM4,RCP45,-10.9558904109589,30.29,363.701843076923,102.057142857143,214.288055555556
199,2006,GCM4,RCP45,-10.4153424657534,11.64,361.593504615385,115.357142857143,214.288055555556
199,2007,GCM4,RCP45,-12.4717808219178,13.9,362.804393846154,98.7285714285714,214.288055555556
199,2008,GCM4,RCP45,-12.2457534246575,21.79,361.704830769231,92.5571428571429,214.288055555556
199,2009,GCM4,RCP45,-12.132602739726,23.65,363.731083076923,110.085714285714,214.288055555556
199,2010,GCM4,RCP45,-10.0378082191781,25.49,362.233196923077,113.6,214.288055555556
199,2090,GCM4,RCP45,-7.2586301369863,26.05,362.783966153846,120.628571428571,214.288055555556
199,2091,GCM4,RCP45,-7.01890410958904,36.28,360.716686153846,133.6,214.288055555556
199,2092,GCM4,RCP45,-6.73178082191781,23.16,360.689249230769,124.342857142857,214.288055555556
199,2093,GCM4,RCP45,-5.97287671232877,42.81,362.701255384616,126.557142857143,214.288055555556
199,2094,GCM4,RCP45,-6.05479452054794,27.72,361.042206153846,125.214285714286,214.288055555556
199,2095,GCM4,RCP45,-6.1186301369863,26.13,359.923150769231,130.185714285714,214.288055555556
199,2096,GCM4,RCP45,-6.42109589041096,30.8,361.793101538462,132.042857142857,214.288055555556
199,2097,GCM4,RCP45,-6.27369863013699,33.5,360.979144615385,139.785714285714,214.288055555556
199,2098,GCM4,RCP45,-7.11561643835617,25.62,362.256347692308,128.371428571429,214.288055555556
199,2099,GCM4,RCP45,-7.57534246575342,22.26,361.860347692308,130.571428571429,214.288055555556
199,2100,GCM4,RCP45,-7.13890410958904,26.26,361.566052307692,121.771428571429,214.288055555556
199,2000,Hadley,RCP45,-13.2378082191781,23.46,362.306396923077,87.4285714285715,214.288055555556
199,2001,Hadley,RCP45,-11.0843835616438,21.21,362.050646153846,101.357142857143,214.288055555556
199,2002,Hadley,RCP45,-10.6501369863014,29.94,362.688886153846,101.8,214.288055555556
199,2003,Hadley,RCP45,-11.5893150684932,25.68,362.622821538462,95.0285714285715,214.288055555556
199,2004,Hadley,RCP45,-13.8128767123288,19.53,361.335129230769,94.0714285714286,214.288055555556
199,2005,Hadley,RCP45,-10.9558904109589,30.29,363.701843076923,102.057142857143,214.288055555556
199,2006,Hadley,RCP45,-10.4153424657534,11.64,361.593504615385,115.357142857143,214.288055555556
199,2007,Hadley,RCP45,-12.4717808219178,13.72,362.804393846154,98.7285714285714,214.288055555556
199,2008,Hadley,RCP45,-12.2457534246575,21.79,361.704830769231,92.5571428571429,214.288055555556
199,2009,Hadley,RCP45,-12.132602739726,23.65,363.731083076923,110.085714285714,214.288055555556
199,2010,Hadley,RCP45,-10.0378082191781,25.49,362.233196923077,113.6,214.288055555556
199,2090,Hadley,RCP45,-4.45753424657535,36.14,361.447593846154,157.842857142857,214.288055555556
199,2091,Hadley,RCP45,-5.51013698630137,25.68,361.775609230769,139.885714285714,214.288055555556
199,2092,Hadley,RCP45,-6.57095890410959,26.17,361.092953846154,143,214.288055555556
199,2093,Hadley,RCP45,-6.39068493150685,39.15,359.391996923077,135.028571428571,214.288055555556
199,2094,Hadley,RCP45,-4.37506849315069,29.47,360.917852307692,153.585714285714,214.288055555556
199,2095,Hadley,RCP45,-5.88027397260274,23.16,361.520132307692,142.085714285714,214.288055555556
199,2096,Hadley,RCP45,-4.55808219178082,27.71,360.160058461538,144.971428571429,214.288055555556
199,2097,Hadley,RCP45,-5.73972602739726,43.05,363.560753846154,135.342857142857,214.288055555556
199,2098,Hadley,RCP45,-6.1931506849315,24.49,360.335058461538,140.285714285714,214.288055555556
199,2099,Hadley,RCP45,-7.45808219178081,37.11,361.3292,133.571428571429,214.288055555556
199,2100,Hadley,RCP45,-6.4068493150685,33.87,361.297218461538,145.171428571429,214.288055555556
199,2000,RCM4,RCP85,-13.2378082191781,23.46,362.306396923077,87.4285714285715,214.288055555556
199,2001,RCM4,RCP85,-11.0843835616438,21.21,362.050646153846,101.357142857143,214.288055555556
199,2002,RCM4,RCP85,-10.6501369863014,29.94,362.688886153846,101.8,214.288055555556
199,2003,RCM4,RCP85,-11.5893150684932,25.68,362.622821538462,95.0285714285715,214.288055555556
199,2004,RCM4,RCP85,-13.8128767123288,19.53,361.335129230769,94.0714285714286,214.288055555556
199,2005,RCM4,RCP85,-10.9558904109589,30.29,363.701843076923,102.057142857143,214.288055555556
199,2006,RCM4,RCP85,-10.4153424657534,11.64,361.593504615385,115.357142857143,214.288055555556
199,2007,RCM4,RCP85,-12.4717808219178,13.67,362.804393846154,98.7285714285714,214.288055555556
199,2008,RCM4,RCP85,-12.2457534246575,21.79,361.704830769231,92.5571428571429,214.288055555556
199,2009,RCM4,RCP85,-12.132602739726,23.65,363.731083076923,110.085714285714,214.288055555556
199,2010,RCM4,RCP85,-10.0378082191781,25.49,362.233196923077,113.6,214.288055555556
199,2090,RCM4,RCP85,-3.65534246575342,28.45,361.007144615385,159.042857142857,214.288055555556
199,2091,RCM4,RCP85,-3.69671232876712,28.37,360.817809230769,152.028571428571,214.288055555556
199,2092,RCM4,RCP85,-3.17506849315069,41.04,360.130123076923,158.014285714286,214.288055555556
199,2093,RCM4,RCP85,-1.78575342465754,23.97,359.865729230769,154.7,214.288055555556
199,2094,RCM4,RCP85,-3.41369863013699,32.34,362.195089230769,147.128571428571,214.288055555556
199,2095,RCM4,RCP85,-3.85561643835616,44.46,361.437501538462,145.857142857143,214.288055555556
199,2096,RCM4,RCP85,-2.99671232876712,42.65,359.63528,166.057142857143,214.288055555556
199,2097,RCM4,RCP85,-3.4068493150685,35.32,360.656415384615,158.9,214.288055555556
199,2098,RCM4,RCP85,-4.27342465753425,34.67,359.292796923077,145.1,214.288055555556
199,2099,RCM4,RCP85,-2.60739726027397,30.02,359.063267692308,144.2,214.288055555556
199,2100,RCM4,RCP85,-3.38575342465754,20.8,358.874513846154,146.685714285714,214.288055555556
199,2000,GCM4,RCP85,-13.2378082191781,23.46,362.306396923077,87.4285714285715,214.288055555556
199,2001,GCM4,RCP85,-11.0843835616438,21.21,362.050646153846,101.357142857143,214.288055555556
199,2002,GCM4,RCP85,-10.6501369863014,29.94,362.688886153846,101.8,214.288055555556
199,2003,GCM4,RCP85,-11.5893150684932,25.68,362.622821538462,95.0285714285715,214.288055555556
199,2004,GCM4,RCP85,-13.8128767123288,19.53,361.335129230769,94.0714285714286,214.288055555556
199,2005,GCM4,RCP85,-10.9558904109589,30.29,363.701843076923,102.057142857143,214.288055555556
199,2006,GCM4,RCP85,-10.4153424657534,11.64,361.593504615385,115.357142857143,214.288055555556
199,2007,GCM4,RCP85,-12.4717808219178,13.68,362.804393846154,98.7285714285714,214.288055555556
199,2008,GCM4,RCP85,-12.2457534246575,21.79,361.704830769231,92.5571428571429,214.288055555556
199,2009,GCM4,RCP85,-12.132602739726,23.65,363.731083076923,110.085714285714,214.288055555556
199,2010,GCM4,RCP85,-10.0378082191781,25.49,362.233196923077,113.6,214.288055555556
199,2090,GCM4,RCP85,-1.1772602739726,30.12,353.202332307692,161.542857142857,214.288055555556
199,2091,GCM4,RCP85,-3.10520547945206,31.36,358.144901538462,149.485714285714,214.288055555556
199,2092,GCM4,RCP85,-2.68383561643836,42.7,355.995852307692,144.4,214.288055555556
199,2093,GCM4,RCP85,-3.47780821917808,35.38,358.693446153846,156.028571428571,214.288055555556
199,2094,GCM4,RCP85,-2.95342465753425,26.32,360.278541538462,145.414285714286,214.288055555556
199,2095,GCM4,RCP85,-2.82876712328767,32.49,359.109178461538,148.185714285714,214.288055555556
199,2096,GCM4,RCP85,-2.85671232876712,34.96,360.251406153846,155.028571428571,214.288055555556
199,2097,GCM4,RCP85,-3.27890410958904,40.59,358.897766153846,136.985714285714,214.288055555556
199,2098,GCM4,RCP85,-3.11123287671233,35.09,359.027569230769,151.742857142857,214.288055555556
199,2099,GCM4,RCP85,-1.78630136986302,36.94,357.117424615385,150.557142857143,214.288055555556
199,2100,GCM4,RCP85,-2.99561643835616,33.55,360.436350769231,155.857142857143,214.288055555556
199,2000,Hadley,RCP85,-13.2378082191781,23.46,362.306396923077,87.4285714285715,214.288055555556
199,2001,Hadley,RCP85,-11.0843835616438,21.21,362.050646153846,101.357142857143,214.288055555556
199,2002,Hadley,RCP85,-10.6501369863014,29.94,362.688886153846,101.8,214.288055555556
199,2003,Hadley,RCP85,-11.5893150684932,25.68,362.622821538462,95.0285714285715,214.288055555556
199,2004,Hadley,RCP85,-13.8128767123288,19.53,361.335129230769,94.0714285714286,214.288055555556
199,2005,Hadley,RCP85,-10.9558904109589,30.29,363.701843076923,102.057142857143,214.288055555556
199,2006,Hadley,RCP85,-10.4153424657534,11.64,361.593504615385,115.357142857143,214.288055555556
199,2007,Hadley,RCP85,-12.4717808219178,14.25,362.804393846154,98.7285714285714,214.288055555556
199,2008,Hadley,RCP85,-12.2457534246575,21.79,361.704830769231,92.5571428571429,214.288055555556
199,2009,Hadley,RCP85,-12.132602739726,23.65,363.731083076923,110.085714285714,214.288055555556
199,2010,Hadley,RCP85,-10.0378082191781,25.49,362.233196923077,113.6,214.288055555556
199,2090,Hadley,RCP85,-1.26520547945206,30.31,358.214624615385,169.114285714286,214.288055555556
199,2091,Hadley,RCP85,-0.966301369863015,26.29,357.893544615385,180.042857142857,214.288055555556
199,2092,Hadley,RCP85,-0.284657534246576,32.38,358.668963076923,166.528571428571,214.288055555556
199,2093,Hadley,RCP85,-1.14438356164384,31.58,357.954507692308,161.571428571429,214.288055555556
199,2094,Hadley,RCP85,-0.643013698630135,40.6,358.077086153846,168.785714285714,214.288055555556
199,2095,Hadley,RCP85,-0.896164383561643,34.86,357.781344615384,168.485714285714,214.288055555556
199,2096,Hadley,RCP85,-0.28849315068493,34.44,355.511544615385,182.214285714286,214.288055555556
199,2097,Hadley,RCP85,-1.05835616438356,44.01,357.856492307692,162.114285714286,214.288055555556
199,2098,Hadley,RCP85,-1.37643835616438,21.75,357.553129230769,168.185714285714,214.288055555556
199,2099,Hadley,RCP85,-0.307671232876714,30.72,360.20952,182.5,214.288055555556
199,2100,Hadley,RCP85,-0.574520547945203,37.82,358.307424615385,182.757142857143,214.288055555556
200,2000,RCM4,RCP45,-12.7517808219178,25.29,361.614378461538,87.8142857142858,214.22
200,2001,RCM4,RCP45,-11.2641095890411,22.31,361.531212307692,101.157142857143,214.22
200,2002,RCM4,RCP45,-10.4564383561644,31.06,362.375947692308,102.514285714286,214.22
200,2003,RCM4,RCP45,-11.5432876712329,26.36,362.185587692308,97.2857142857143,214.22
200,2004,RCM4,RCP45,-13.5443835616438,19.96,360.526963076923,97.4428571428571,214.22
200,2005,RCM4,RCP45,-11.1065753424658,32.25,363.424966153846,100.942857142857,214.22
200,2006,RCM4,RCP45,-10.167397260274,24.48,361.603938461539,115.928571428571,214.22
200,2007,RCM4,RCP45,-11.8991780821918,18.28,361.990310769231,102.885714285714,214.22
200,2008,RCM4,RCP45,-11.6120547945206,22.18,360.96892,94.2714285714286,214.22
200,2009,RCM4,RCP45,-11.4832876712329,27.13,363.164569230769,106.785714285714,214.22
200,2010,RCM4,RCP45,-9.8682191780822,25.93,361.797633846154,111.814285714286,214.22
200,2090,RCM4,RCP45,-7.99205479452054,27.1,362.827107692308,122.571428571429,214.22
200,2091,RCM4,RCP45,-7.53863013698629,26.68,362.370535384615,123.828571428571,214.22
200,2092,RCM4,RCP45,-7.51534246575343,30.85,362.884929230769,128.814285714286,214.22
200,2093,RCM4,RCP45,-8.88328767123287,35.39,363.474636923077,107.571428571429,214.22
200,2094,RCM4,RCP45,-7.26821917808219,36.24,363.153876923077,140.7,214.22
200,2095,RCM4,RCP45,-8.20082191780822,33.01,363.114723076923,115.785714285714,214.22
200,2096,RCM4,RCP45,-7.41698630136986,39.2,363.039203076923,124.985714285714,214.22
200,2097,RCM4,RCP45,-6.11835616438357,24.44,362.030692307692,133.871428571429,214.22
200,2098,RCM4,RCP45,-7.86000000000001,29.43,361.498673846154,117.614285714286,214.22
200,2099,RCM4,RCP45,-7.43890410958904,37.34,363.228529230769,119.342857142857,214.22
200,2100,RCM4,RCP45,-7.74712328767124,25.4,362.204433846154,129.114285714286,214.22
200,2000,GCM4,RCP45,-12.7517808219178,25.29,361.614378461538,87.8142857142858,214.22
200,2001,GCM4,RCP45,-11.2641095890411,22.31,361.531212307692,101.157142857143,214.22
200,2002,GCM4,RCP45,-10.4564383561644,31.06,362.375947692308,102.514285714286,214.22
200,2003,GCM4,RCP45,-11.5432876712329,26.36,362.185587692308,97.2857142857143,214.22
200,2004,GCM4,RCP45,-13.5443835616438,19.96,360.526963076923,97.4428571428571,214.22
200,2005,GCM4,RCP45,-11.1065753424658,32.25,363.424966153846,100.942857142857,214.22
200,2006,GCM4,RCP45,-10.167397260274,24.48,361.603938461539,115.928571428571,214.22
200,2007,GCM4,RCP45,-11.8991780821918,18.28,361.990310769231,102.885714285714,214.22
200,2008,GCM4,RCP45,-11.6120547945206,22.18,360.96892,94.2714285714286,214.22
200,2009,GCM4,RCP45,-11.4832876712329,27.13,363.164569230769,106.785714285714,214.22
200,2010,GCM4,RCP45,-9.8682191780822,25.93,361.797633846154,111.814285714286,214.22
200,2090,GCM4,RCP45,-7.11616438356164,26.08,363.561292307692,134.271428571429,214.22
200,2091,GCM4,RCP45,-8.0082191780822,25.45,363.320895384615,115.371428571429,214.22
200,2092,GCM4,RCP45,-6.35780821917808,28.55,362.326292307692,123.685714285714,214.22
200,2093,GCM4,RCP45,-7.7227397260274,29.94,361.361076923077,124.942857142857,214.22
200,2094,GCM4,RCP45,-5.55342465753424,31.52,362.423849230769,128.757142857143,214.22
200,2095,GCM4,RCP45,-7.39150684931507,44.42,363.673070769231,118.871428571429,214.22
200,2096,GCM4,RCP45,-6.50328767123288,42.46,362.220929230769,122.957142857143,214.22
200,2097,GCM4,RCP45,-7.42739726027397,23.69,360.990578461538,128.914285714286,214.22
200,2098,GCM4,RCP45,-6.84438356164384,31.3,362.773464615385,133.357142857143,214.22
200,2099,GCM4,RCP45,-6.82246575342466,41.8,361.525150769231,128.2,214.22
200,2100,GCM4,RCP45,-5.28082191780822,30.49,362.559664615385,131.428571428571,214.22
200,2000,Hadley,RCP45,-12.7517808219178,25.29,361.614378461538,87.8142857142858,214.22
200,2001,Hadley,RCP45,-11.2641095890411,22.31,361.531212307692,101.157142857143,214.22
200,2002,Hadley,RCP45,-10.4564383561644,31.06,362.375947692308,102.514285714286,214.22
200,2003,Hadley,RCP45,-11.5432876712329,26.36,362.185587692308,97.2857142857143,214.22
200,2004,Hadley,RCP45,-13.5443835616438,19.96,360.526963076923,97.4428571428571,214.22
200,2005,Hadley,RCP45,-11.1065753424658,32.25,363.424966153846,100.942857142857,214.22
200,2006,Hadley,RCP45,-10.167397260274,24.48,361.603938461539,115.928571428571,214.22
200,2007,Hadley,RCP45,-11.8991780821918,18.28,361.990310769231,102.885714285714,214.22
200,2008,Hadley,RCP45,-11.6120547945206,22.18,360.96892,94.2714285714286,214.22
200,2009,Hadley,RCP45,-11.4832876712329,27.13,363.164569230769,106.785714285714,214.22
200,2010,Hadley,RCP45,-9.8682191780822,25.93,361.797633846154,111.814285714286,214.22
200,2090,Hadley,RCP45,-5.72849315068493,26.05,362.812076923077,122.257142857143,214.22
200,2091,Hadley,RCP45,-5.06684931506849,47.45,361.875196923077,132.642857142857,214.22
200,2092,Hadley,RCP45,-4.69479452054794,30.8,361.498769230769,139.357142857143,214.22
200,2093,Hadley,RCP45,-4.21972602739726,39.05,362.536744615385,149.685714285714,214.22
200,2094,Hadley,RCP45,-5.33671232876712,43.16,362.417298461538,133.857142857143,214.22
200,2095,Hadley,RCP45,-4.9841095890411,33.56,362.127289230769,156,214.22
200,2096,Hadley,RCP45,-6.01616438356165,39.59,362.44508,136.071428571429,214.22
200,2097,Hadley,RCP45,-4.7441095890411,28.93,361.284987692308,124.985714285714,214.22
200,2098,Hadley,RCP45,-4.94986301369863,35.8,361.135181538462,134.271428571429,214.22
200,2099,Hadley,RCP45,-4.13616438356164,30.31,363.113876923077,136.042857142857,214.22
200,2100,Hadley,RCP45,-4.29561643835617,26.55,361.706141538462,155.642857142857,214.22
200,2000,RCM4,RCP85,-12.7517808219178,25.29,361.614378461538,87.8142857142858,214.22
200,2001,RCM4,RCP85,-11.2641095890411,22.31,361.531212307692,101.157142857143,214.22
200,2002,RCM4,RCP85,-10.4564383561644,31.06,362.375947692308,102.514285714286,214.22
200,2003,RCM4,RCP85,-11.5432876712329,26.36,362.185587692308,97.2857142857143,214.22
200,2004,RCM4,RCP85,-13.5443835616438,19.96,360.526963076923,97.4428571428571,214.22
200,2005,RCM4,RCP85,-11.1065753424658,32.25,363.424966153846,100.942857142857,214.22
200,2006,RCM4,RCP85,-10.167397260274,24.48,361.603938461539,115.928571428571,214.22
200,2007,RCM4,RCP85,-11.8991780821918,18.32,361.990310769231,102.885714285714,214.22
200,2008,RCM4,RCP85,-11.6120547945206,22.18,360.96892,94.2714285714286,214.22
200,2009,RCM4,RCP85,-11.4832876712329,27.13,363.164569230769,106.785714285714,214.22
200,2010,RCM4,RCP85,-9.8682191780822,25.93,361.797633846154,111.814285714286,214.22
200,2090,RCM4,RCP85,-3.27287671232877,34.51,360.898750769231,131.842857142857,214.22
200,2091,RCM4,RCP85,-2.31890410958904,46.91,359.0794,150.285714285714,214.22
200,2092,RCM4,RCP85,-2.47315068493151,35.04,358.9532,146.171428571429,214.22
200,2093,RCM4,RCP85,-3.38465753424658,30.34,360.704252307692,140.514285714286,214.22
200,2094,RCM4,RCP85,-2.95808219178082,42.2,359.676246153846,153.114285714286,214.22
200,2095,RCM4,RCP85,-3.20191780821918,50.49,360.203692307692,148.585714285714,214.22
200,2096,RCM4,RCP85,-4.3227397260274,38.08,359.6804,141.242857142857,214.22
200,2097,RCM4,RCP85,-3.40164383561644,36.06,360.967627692308,141.7,214.22
200,2098,RCM4,RCP85,-3.94739726027397,57.17,359.364944615385,136.828571428571,214.22
200,2099,RCM4,RCP85,-2.40246575342466,40.33,359.734664615385,150.142857142857,214.22
200,2100,RCM4,RCP85,-2.25561643835616,37.41,360.430538461539,140.314285714286,214.22
200,2000,GCM4,RCP85,-12.7517808219178,25.29,361.614378461538,87.8142857142858,214.22
200,2001,GCM4,RCP85,-11.2641095890411,22.31,361.531212307692,101.157142857143,214.22
200,2002,GCM4,RCP85,-10.4564383561644,31.06,362.375947692308,102.514285714286,214.22
200,2003,GCM4,RCP85,-11.5432876712329,26.36,362.185587692308,97.2857142857143,214.22
200,2004,GCM4,RCP85,-13.5443835616438,19.96,360.526963076923,97.4428571428571,214.22
200,2005,GCM4,RCP85,-11.1065753424658,32.25,363.424966153846,100.942857142857,214.22
200,2006,GCM4,RCP85,-10.167397260274,24.48,361.603938461539,115.928571428571,214.22
200,2007,GCM4,RCP85,-11.8991780821918,18.39,361.990310769231,102.885714285714,214.22
200,2008,GCM4,RCP85,-11.6120547945206,22.18,360.96892,94.2714285714286,214.22
200,2009,GCM4,RCP85,-11.4832876712329,27.13,363.164569230769,106.785714285714,214.22
200,2010,GCM4,RCP85,-9.8682191780822,25.93,361.797633846154,111.814285714286,214.22
